Light:X=395, Y=5, W=598, H=430; Dark:X=385, Y=448, W=611, H=313
1, 690, 514
2, 684, 520
3, 680, 527
4, 626, 685
5, 615, 693
6, 607, 697
7, 601, 696
8, 589, 696
9, 583, 698
10, 576, 699
11, 567, 702
12, 559, 705
13, 551, 705
14, 530, 705
15, 520, 705
16, 509, 707
17, 499, 707
18, 490, 707
19, 476, 706
20, 469, 705
21, 468, 702
22, 470, 700
23, 470, 699
24, 465, 699
25, 460, 701
26, 461, 702
27, 462, 703
28, 461, 703
29, 461, 703
30, 460, 702
31, 461, 702
32, 457, 705
33, 452, 706
34, 451, 706
35, 444, 706
36, 441, 704
37, 438, 705
38, 434, 709
39, 430, 715
40, 427, 717
41, 425, 717
42, 424, 716
43, 426, 712
44, 424, 713
45, 422, 713
46, 422, 713
47, 426, 712
48, 427, 711
49, 426, 712
50, 428, 712
51, 429, 712
52, 427, 712
53, 425, 713
54, 426, 711
55, 428, 714
56, 431, 712
57, 434, 707
58, 435, 709
59, 437, 712
60, 440, 713
61, 442, 719
62, 438, 719
63, 437, 719
64, 435, 719
65, 435, 719
66, 434, 719
67, 434, 719
68, 436, 719
69, 439, 721
70, 453, 710
71, 458, 708
72, 456, 705
73, 456, 697
74, 457, 690
75, 460, 686
76, 462, 684
77, 475, 686
78, 462, 677
79, 466, 676
80, 459, 669
81, 454, 662
82, 450, 654
83, 445, 630
84, 444, 619
85, 444, 621
86, 444, 612
87, 448, 590
88, 447, 580
89, 447, 568
90, 445, 558
91, 443, 548
92, 443, 540
93, 441, 532
94, 440, 532
95, 441, 536
96, 447, 538
97, 457, 520
98, 466, 517
99, 479, 512
100, 490, 507
101, 501, 501
102, 515, 496
103, 533, 497
104, 550, 495
105, 558, 497
106, 567, 496
107, 574, 495
108, 578, 496
109, 582, 498
110, 595, 493
111, 603, 492
112, 614, 492
113, 627, 493
114, 636, 493
115, 643, 493
116, 652, 491
117, 662, 487
118, 666, 486
119, 672, 485
120, 679, 482
121, 706, 400
122, 705, 393
123, 703, 386
124, 701, 373
125, 702, 370
126, 701, 363
127, 697, 354
128, 691, 350
129, 683, 347
130, 674, 345
131, 654, 332
132, 642, 324
133, 630, 316
134, 621, 308
135, 615, 305
136, 611, 304
137, 606, 305
138, 603, 310
139, 601, 312
140, 599, 312
141, 595, 312
142, 592, 311
143, 589, 311
144, 588, 311
145, 585, 312
146, 575, 322
147, 570, 331
148, 565, 338
149, 558, 345
150, 552, 350
151, 547, 354
152, 542, 356
153, 532, 363
154, 527, 368
155, 525, 371
156, 523, 371
157, 522, 373
158, 523, 372
159, 523, 374
160, 517, 377
161, 512, 380
162, 509, 381
163, 507, 382
164, 507, 383
165, 507, 383
166, 507, 384
167, 510, 386
168, 511, 387
169, 512, 388
170, 513, 389
171, 514, 391
172, 515, 393
173, 517, 394
174, 519, 397
175, 520, 398
176, 523, 399
177, 528, 399
178, 531, 399
179, 533, 398
180, 535, 397
181, 541, 397
182, 546, 398
183, 548, 399
184, 554, 399
185, 560, 400
186, 565, 400
187, 573, 400
188, 578, 399
189, 584, 396
190, 587, 396
191, 590, 396
192, 592, 397
193, 595, 398
194, 601, 401
195, 605, 402
196, 607, 401
197, 605, 400
198, 604, 399
199, 604, 399
200, 605, 400
201, 605, 401
202, 606, 402
203, 608, 403
204, 609, 407
205, 610, 409
206, 610, 410
207, 610, 410
208, 610, 411
209, 609, 411
210, 608, 412
211, 607, 410
212, 607, 409
213, 607, 407
214, 608, 407
215, 608, 407
216, 610, 408
217, 616, 411
218, 618, 411
219, 617, 411
220, 617, 412
